id,ts_in,ts_out,side,entry,sl,tp,exit_price,exit_reason,lots,pnl_usd,r_realized,bars_held,session,year
30,2019-01-16 08:15:00,2019-01-16 08:45:00,1,1291.6939796998129,1290.9094058378123,1293.2631274238138,1290.6479528304585,sl,1.12,-124.99500936768877,-1.3332420566332905,2,london,2019
31,2019-01-16 10:45:00,2019-01-16 14:00:00,-1,1290.4131597038208,1291.4925295471571,1288.254420017148,1288.5515296377625,tp,0.8,143.33040528466373,1.7247378899377872,13,london,2019
32,2019-01-17 10:15:00,2019-01-17 14:15:00,1,1294.2465236106482,1293.3618762222857,1296.0158183873732,1293.7335001142583,timeout,1.0,-58.30234963899056,-0.5799186242323248,16,london,2019
33,2019-01-17 17:00:00,2019-01-17 18:00:00,-1,1289.8565281679998,1291.2004660713562,1287.168652361287,1291.5058240114222,sl,0.65,-111.75422982245281,-1.2272113460773373,4,ny,2019
34,2019-01-17 20:00:00,2019-01-17 20:15:00,1,1293.1359207160745,1292.1805967049436,1295.0465687383362,1291.9002016951372,sl,0.91,-118.82043090529135,-1.2935077591889257,1,ny,2019
35,2019-01-18 10:15:00,2019-01-18 11:15:00,-1,1288.816918216543,1289.6613420533408,1287.1280705429472,1287.4217422818706,tp,1.01,133.84276940190756,1.6522223483919578,4,london,2019
36,2019-01-18 13:45:00,2019-01-18 14:15:00,-1,1284.488541532718,1285.3856358108123,1282.6943529765294,1285.6764886751848,sl,0.97,-122.02087281927791,-1.3242166085267444,2,ny,2019
37,2019-01-18 17:15:00,2019-01-18 18:00:00,-1,1282.504659692673,1284.0693338195758,1279.3753114388671,1284.3427277681624,sl,0.55,-104.94374415191952,-1.1747290019601064,3,ny,2019
38,2019-01-21 10:30:00,2019-01-21 10:45:00,-1,1279.884169725831,1280.6484779034242,1278.3555533706449,1278.6336917598471,tp,1.1,129.8525762582311,1.6360913079874067,1,london,2019
39,2019-01-21 13:15:00,2019-01-21 15:45:00,-1,1278.1206406242234,1278.953303044117,1276.455315784436,1279.2694946955899,sl,1.03,-125.54196935074808,-1.379735705513311,10,ny,2019
40,2019-01-22 07:30:00,2019-01-22 08:45:00,1,1279.3357032152342,1278.630452366662,1280.7462049123785,1278.3020625457511,sl,1.2,-132.43688033796244,-1.4656354849847935,5,london,2019
41,2019-01-22 10:45:00,2019-01-22 13:00:00,1,1284.7964313540328,1283.7078075621878,1286.9736789377232,1283.4171688760437,sl,0.76,-110.14394832717818,-1.2669780766517407,9,london,2019
42,2019-01-22 16:45:00,2019-01-22 18:45:00,-1,1281.2185979615333,1282.3705355107172,1278.9147228631657,1282.637232802708,sl,0.71,-105.69307372340423,-1.2315206168769617,8,ny,2019
43,2019-01-23 11:00:00,2019-01-23 15:00:00,-1,1285.0277287926865,1285.8287368343579,1283.4257127093438,1285.2690047860776,timeout,1.01,-31.438875332503876,-0.30121544458865374,16,london,2019
44,2019-01-23 17:15:00,2019-01-23 17:45:00,1,1280.7222359350599,1279.469471857767,1283.2277640896452,1282.93157636662,tp,0.64,136.91778761984781,1.763572624411832,2,ny,2019
45,2019-01-23 20:00:00,2019-01-24 01:00:00,-1,1284.0738728220965,1285.1388475527644,1281.9439233607607,1283.2101044775104,timeout,0.77,61.12016253313014,0.8110693331140076,16,ny,2019
46,2019-01-24 10:45:00,2019-01-24 11:15:00,-1,1278.6147687897287,1279.5092951484728,1276.8257160722405,1279.8289271859808,sl,0.92,-118.14257245518951,-1.3573198647346005,2,london,2019
47,2019-01-24 13:45:00,2019-01-24 14:00:00,1,1279.9446156275576,1279.2502315279905,1281.3333838266917,1278.962129405381,sl,1.17,-123.1408879946743,-1.4149031102372187,1,ny,2019
48,2019-01-24 16:15:00,2019-01-24 19:15:00,1,1282.170151208915,1280.5813775988936,1285.347698428958,1280.2683493395816,sl,0.5,-98.59009346667199,-1.1970250873614074,12,ny,2019
49,2019-01-25 05:00:00,2019-01-25 05:45:00,1,1282.6961812610555,1281.8182907455985,1284.4519622919697,1281.5595257536668,sl,0.9,-108.59899566498261,-1.294757703125403,3,asia,2019
50,2019-01-25 15:30:00,2019-01-25 16:00:00,1,1289.131800590212,1287.9208395969458,1291.5537225767443,1291.2075328102892,tp,0.65,130.37259430502257,1.7141198037096026,2,ny,2019
51,2019-01-25 18:00:00,2019-01-25 19:00:00,1,1298.9008580690709,1297.0440627622381,1302.6144486827363,1296.724092048857,sl,0.43,-96.61093886919299,-1.1723241717617487,4,ny,2019
52,2019-01-28 12:00:00,2019-01-28 12:45:00,1,1301.9465869961462,1301.1382018254212,1303.563357337596,1300.7912841876864,sl,0.97,-118.85437242059452,-1.4291489382761697,3,london,2019
53,2019-01-28 16:15:00,2019-01-28 16:30:00,-1,1298.1921249096033,1299.2924352319442,1295.9915042649218,1299.6141242508602,sl,0.7,-104.43995388798149,-1.2923620840270054,1,ny,2019
54,2019-01-28 18:30:00,2019-01-28 18:45:00,1,1303.3749361502144,1302.1049958640301,1305.9148167225826,1301.8277717078456,sl,0.6,-97.02986654212437,-1.2182970012058376,1,ny,2019
55,2019-01-29 09:00:00,2019-01-29 10:00:00,1,1306.3296390962155,1305.376405067011,1308.236107154624,1307.8958469149695,tp,0.79,118.20041768156896,1.6430464825739095,4,london,2019
56,2019-01-29 12:45:00,2019-01-29 13:15:00,-1,1307.3644223710166,1308.3423750379745,1305.408517037101,1308.6126113744542,sl,0.78,-102.81874226813075,-1.2763286461708887,2,london,2019
57,2019-01-29 16:30:00,2019-01-29 17:00:00,-1,1306.7094043375848,1308.2666195155991,1303.5949739815564,1308.5745414724934,sl,0.48,-92.88658247560976,-1.1977388618102753,2,ny,2019
58,2019-01-30 07:45:00,2019-01-30 08:00:00,1,1315.337677278294,1314.5858675157476,1316.8412968033867,1314.2502060873383,sl,0.99,-114.58964790461818,-1.4464712286689183,1,london,2019
59,2019-01-30 10:45:00,2019-01-30 14:45:00,-1,1313.4741480470163,1314.5419993053274,1311.3384455303942,1312.371946295595,timeout,0.69,71.22192084806709,1.0321678631203053,16,london,2019
60,2019-01-30 17:15:00,2019-01-30 20:30:00,1,1311.2232093039777,1310.141035424981,1313.3875570619712,1309.8283045409107,sl,0.68,-99.61352388855336,-1.2889839517844324,13,ny,2019
61,2019-01-31 01:00:00,2019-01-31 01:45:00,1,1320.6084097968912,1319.1437657998558,1323.537697790962,1318.8287811397004,sl,0.5,-92.48143285954347,-1.2150588544335834,3,asia,2019
62,2019-01-31 10:00:00,2019-01-31 10:30:00,1,1321.6684444321143,1320.4810586725641,1324.0432159512143,1320.189477932347,sl,0.61,-94.48695648580157,-1.245565299964173,2,london,2019
63,2019-01-31 16:45:00,2019-01-31 17:15:00,-1,1322.7958385826137,1324.1433729798175,1320.1007697882058,1324.442772061742,sl,0.53,-90.99747439380481,-1.2221828864226443,2,ny,2019
64,2019-01-31 19:45:00,2019-01-31 20:15:00,1,1322.2329861212334,1320.8879532487701,1324.92305186616,1320.6235008298834,sl,0.52,-87.33323515019914,-1.1966140934551845,2,ny,2019
65,2019-02-01 11:15:00,2019-02-01 12:45:00,1,1319.4203402967723,1318.5678157637071,1321.125389362903,1320.816624905685,tp,0.81,107.42905332193399,1.6378233760528833,6,london,2019
66,2019-02-01 15:30:00,2019-02-01 15:45:00,1,1322.1270592968538,1320.8254062036106,1324.73036548334,1320.4828941917729,sl,0.54,-92.56491567436868,-1.263136171700168,1,ny,2019
67,2019-02-01 18:30:00,2019-02-01 22:30:00,-1,1317.0018938860298,1318.5536774149123,1313.898326828265,1318.838364395366,sl,0.45,-85.7911729201243,-1.1834579212596097,16,ny,2019
68,2019-02-04 10:15:00,2019-02-04 10:30:00,-1,1310.7409084508517,1311.7079443112889,1308.8068367299777,1311.960224698392,sl,0.71,-91.54145357536069,-1.2608800742809223,1,london,2019
69,2019-02-04 12:30:00,2019-02-04 15:00:00,-1,1310.6441440786757,1311.451096484145,1309.0302392677372,1311.7493268278392,sl,0.84,-98.7153509297367,-1.3695761257702224,10,london,2019
70,2019-02-04 17:15:00,2019-02-04 21:15:00,1,1314.118273522725,1312.540848278632,1317.2731240109115,1313.6717270000076,timeout,0.42,-21.694953954131908,-0.28308569574982234,16,ny,2019
71,2019-02-05 10:15:00,2019-02-05 10:30:00,-1,1312.211334166916,1312.9890090541082,1310.6559843925318,1313.2880797535438,sl,0.86,-98.6201204499903,-1.384570344704513,1,london,2019
72,2019-02-05 12:30:00,2019-02-05 15:30:00,1,1313.8937826454976,1312.8616517851751,1315.9580443661425,1315.6508715609048,tp,0.64,107.97369058605865,1.7023896706840065,12,london,2019
73,2019-02-05 18:00:00,2019-02-05 18:15:00,-1,1313.042651059894,1314.3962194204503,1310.3355143387819,1314.6729169867594,sl,0.49,-83.31303041640348,-1.2044208289527882,1,ny,2019
74,2019-02-06 05:00:00,2019-02-06 05:15:00,-1,1314.1168431002657,1314.9891636198463,1312.3722020611044,1315.2912308600935,sl,0.75,-93.32908198708674,-1.3462801040062868,1,asia,2019
75,2019-02-06 07:30:00,2019-02-06 08:00:00,1,1314.4138911460304,1313.7968555489645,1315.6479623401624,1313.5446943409763,sl,1.05,-98.61566453068221,-1.4086655764872749,2,london,2019
76,2019-02-06 14:15:00,2019-02-06 14:30:00,-1,1312.6873708075805,1313.4851960799708,1311.0917202627998,1313.8248121571548,sl,0.8,-96.5953079659499,-1.4256772615970146,1,ny,2019
77,2019-02-06 16:45:00,2019-02-06 17:00:00,-1,1312.0559750911,1313.2253207545466,1309.7172837642065,1313.5307243689006,sl,0.54,-83.41646100123153,-1.2611747953584511,1,ny,2019
78,2019-02-06 19:00:00,2019-02-06 19:30:00,1,1312.9808575741138,1311.950162436401,1315.0422478495395,1311.6329384270969,sl,0.6,-85.0751488210146,-1.3077767592927128,2,ny,2019
79,2019-02-07 11:15:00,2019-02-07 13:30:00,1,1305.678123378384,1304.8696181855837,1307.2951337639847,1306.9791915005155,tp,0.76,93.56117728199268,1.6092266737645822,9,london,2019
80,2019-02-07 17:15:00,2019-02-07 17:45:00,-1,1306.8773005385713,1308.4026513366546,1303.8265989424044,1308.7295160858464,sl,0.41,-78.8108374382806,-1.2142882474002383,2,ny,2019
81,2019-02-08 10:45:00,2019-02-08 11:00:00,1,1310.0407740945957,1309.2377240871126,1311.646874109562,1308.8961229025988,sl,0.76,-92.31349059176438,-1.425379716494203,1,london,2019
82,2019-02-08 13:00:00,2019-02-08 14:45:00,1,1311.7130213990897,1310.9481068193138,1313.2428505586415,1312.9891093030237,tp,0.79,95.280944410787,1.6682750436105755,7,ny,2019
83,2019-02-08 17:15:00,2019-02-08 18:00:00,-1,1312.8645147530608,1314.2014530960562,1310.1906380670698,1314.4885453244426,sl,0.46,-77.9254062835632,-1.2147385703241957,3,ny,2019
84,2019-02-11 05:15:00,2019-02-11 09:15:00,-1,1311.4370210256866,1312.2461797826602,1309.8187035117394,1311.5708251472065,timeout,0.75,-15.285309113993662,-0.1653620137788124,16,asia,2019
85,2019-02-11 11:30:00,2019-02-11 14:45:00,-1,1307.5182861107176,1308.4119261924588,1305.7310059472347,1306.0762958867417,tp,0.68,93.29533523035684,1.613614086295297,13,london,2019
86,2019-02-11 17:00:00,2019-02-11 18:15:00,1,1307.119091783814,1305.780797414319,1309.7956805228037,1309.4941748098804,tp,0.46,106.03381919905794,1.7747089730064038,5,ny,2019
87,2019-02-12 05:30:00,2019-02-12 06:15:00,-1,1307.314403490943,1308.0316795396016,1305.879851393626,1308.3752838966066,sl,0.87,-98.38659529272545,-1.4790406115576238,3,asia,2019
88,2019-02-12 09:45:00,2019-02-12 10:30:00,1,1311.9664607817583,1310.9923973934874,1313.9145875583,1310.7379063315482,sl,0.63,-81.80893036323883,-1.261267454463092,3,london,2019
89,2019-02-12 12:30:00,2019-02-12 15:15:00,1,1313.3435097060003,1312.3627058031238,1315.3051175117532,1312.0134682467183,sl,0.62,-86.8025704754858,-1.356072763761788,11,london,2019
90,2019-02-12 17:15:00,2019-02-12 18:00:00,-1,1308.7208322733743,1310.0011611517011,1306.1601745167206,1310.326021953647,sl,0.47,-78.73391497281163,-1.2537323085067789,3,ny,2019
91,2019-02-12 20:00:00,2019-02-12 20:15:00,1,1312.1790792490879,1310.9562260299865,1314.6247856872903,1310.6168813660167,sl,0.48,-78.34549838741383,-1.2775023679613366,1,ny,2019
92,2019-02-13 13:45:00,2019-02-13 14:45:00,-1,1310.6881141639612,1311.5242781819818,1309.0157861279204,1309.2973790331034,tp,0.7,92.45145916004739,1.663232453065965,4,ny,2019
93,2019-02-13 16:45:00,2019-02-13 17:00:00,1,1313.5772012432112,1312.0824708757352,1316.5666619781634,1316.2504958518466,tp,0.4,104.13178434541551,1.788479492224085,1,ny,2019
94,2019-02-13 19:15:00,2019-02-13 21:30:00,-1,1310.8526342271127,1312.4354588019123,1307.6869850775136,1307.9464317443199,tp,0.38,107.77569434612937,1.8360862783298977,9,ny,2019
95,2019-02-14 10:30:00,2019-02-14 14:30:00,-1,1306.185321038865,1307.1775511719559,1304.2008607726827,1304.9362460515924,timeout,0.62,73.1026492108937,1.2588561318747618,16,london,2019
96,2019-02-14 16:30:00,2019-02-14 17:00:00,1,1311.8636813150536,1309.884134397404,1315.8227751503525,1309.6100373399033,sl,0.31,-72.032963229657,-1.1384645420913804,2,ny,2019
97,2019-02-14 19:30:00,2019-02-14 20:15:00,1,1312.1622757932414,1310.8116348726826,1314.863557634359,1310.47852360547,sl,0.45,-78.91884844971574,-1.2466319968114261,3,ny,2019
98,2019-02-15 11:00:00,2019-02-15 11:15:00,-1,1314.1046715683374,1314.8874509437987,1312.5391128174144,1315.1553777746146,sl,0.77,-86.29437788334862,-1.3422763031511693,1,london,2019
99,2019-02-15 13:45:00,2019-02-15 14:00:00,1,1318.6899382791523,1317.7997327013786,1320.4703494346995,1317.4622764972949,sl,0.67,-86.94333938445102,-1.379076712738307,1,ny,2019
100,2019-02-15 16:15:00,2019-02-15 16:30:00,1,1318.7796434665715,1317.3065125378323,1321.72590532405,1317.025480170542,sl,0.4,-72.96653184117785,-1.190772158677523,1,ny,2019
101,2019-02-15 19:00:00,2019-02-15 20:30:00,1,1317.2977404838243,1316.0954451338016,1319.7023311838698,1319.3551485412636,tp,0.48,95.39558675708453,1.7112334813574521,6,ny,2019
102,2019-02-18 03:30:00,2019-02-18 04:30:00,1,1325.0400741186204,1323.8541103075343,1327.412001740793,1323.589720557279,sl,0.5,-76.01767806707221,-1.2229323928637998,4,asia,2019
103,2019-02-18 11:30:00,2019-02-18 12:00:00,1,1325.041393628771,1324.23071730439,1326.6627462775325,1323.9577517013902,sl,0.72,-83.06221877141527,-1.3367134265433702,2,london,2019
104,2019-02-18 14:15:00,2019-02-18 14:30:00,1,1326.0831822217788,1325.3244230231337,1327.600700619069,1325.0066571557722,sl,0.76,-87.13590501649588,-1.4187967248751654,1,ny,2019
105,2019-02-18 17:15:00,2019-02-18 17:30:00,-1,1325.6478167495372,1326.4999373057067,1323.9435756371981,1326.800570298869,sl,0.66,-80.70173425589167,-1.352805704528121,1,ny,2019
106,2019-02-19 09:45:00,2019-02-19 10:15:00,1,1326.1494262435642,1325.39295127601,1327.6623761786725,1327.3542645177504,tp,0.74,83.97803228977574,1.5927007843784717,2,london,2019
107,2019-02-19 13:00:00,2019-02-19 13:15:00,1,1330.319977565166,1329.4144286970215,1332.131075301455,1329.0840162444033,sl,0.63,-82.27556320805175,-1.3648753416204713,1,ny,2019
108,2019-02-19 17:15:00,2019-02-19 19:30:00,1,1336.7515407129617,1335.3430194746381,1339.5685831896087,1339.244684789217,tp,0.4,96.92576305020994,1.7700436517539113,9,ny,2019
109,2019-02-20 07:30:00,2019-02-20 09:15:00,-1,1342.0768942248442,1342.9130843091677,1340.4045140561968,1343.1754596895328,sl,0.68,-79.46245159882416,-1.3137748046573383,7,london,2019
110,2019-02-20 12:15:00,2019-02-20 13:45:00,1,1344.4027562551007,1343.392919425863,1346.422429913576,1343.1031616064804,sl,0.55,-75.32770567411725,-1.28693528597229,6,london,2019
111,2019-02-20 15:45:00,2019-02-20 16:00:00,-1,1342.439905130822,1343.5864302057735,1340.1468549809188,1343.8852886103086,sl,0.48,-72.73840701536334,-1.2606645166899568,1,ny,2019
112,2019-02-20 18:00:00,2019-02-20 18:30:00,1,1345.6262864212763,1344.3650965745985,1348.1486661146319,1344.0195342488937,sl,0.43,-72.10034341245115,-1.2739970723797716,2,ny,2019
113,2019-02-21 01:00:00,2019-02-21 03:15:00,1,1339.8886446226882,1338.5385720580225,1342.5887897520197,1338.1960912150912,sl,0.4,-70.50213630387843,-1.253675877797076,9,asia,2019
114,2019-02-21 10:30:00,2019-02-21 11:00:00,-1,1336.2975140508613,1337.6000808966921,1333.6923803591997,1333.9979001634324,tp,0.41,91.41416938458508,1.7654478883670088,2,london,2019
115,2019-02-21 13:45:00,2019-02-21 14:00:00,-1,1333.4766024888318,1334.51206759073,1331.4056722850348,1334.7726573311052,sl,0.52,-71.03485179821713,-1.2516644355249686,1,ny,2019
116,2019-02-21 16:45:00,2019-02-21 17:30:00,-1,1331.1259660402936,1332.899762726774,1327.5783726673328,1333.1916741587058,sl,0.3,-64.0712435523661,-1.1645687096817217,3,ny,2019
117,2019-02-21 19:30:00,2019-02-21 20:45:00,-1,1327.5633768087857,1328.9578302691395,1324.7744698880779,1325.0840741434015,tp,0.38,91.55350128460108,1.7779744795177053,5,ny,2019
118,2019-02-22 11:15:00,2019-02-22 15:15:00,-1,1323.56669767784,1324.6402970284798,1321.4194989765601,1324.9707331200411,sl,0.5,-73.70177211005603,-1.3077834309087173,16,london,2019
119,2019-02-22 17:45:00,2019-02-22 18:30:00,-1,1328.9932618398443,1330.440384393888,1326.0990167317566,1330.7688607388134,sl,0.36,-66.44156036288634,-1.2269858513416487,3,ny,2019
120,2019-02-25 10:45:00,2019-02-25 11:45:00,-1,1328.0882163216022,1328.9773509179586,1326.3099471288895,1329.2382653176353,sl,0.59,-71.98289076595245,-1.2934475845906073,4,london,2019
121,2019-02-25 15:15:00,2019-02-25 15:30:00,-1,1326.5570571385117,1327.9516749989955,1323.7678214175444,1328.281356707828,sl,0.37,-66.38908406470577,-1.2363957311705678,1,ny,2019
122,2019-02-25 17:30:00,2019-02-25 19:00:00,-1,1329.7367359258033,1331.2728625193806,1326.6644827386483,1326.9675596977083,tp,0.33,89.07281552713239,1.8027005324125036,6,ny,2019
123,2019-02-26 09:15:00,2019-02-26 09:45:00,-1,1326.2293984179298,1327.0330188054581,1324.6221576428732,1324.958931538251,tp,0.64,76.82988029945001,1.5809291294692602,2,london,2019
124,2019-02-26 11:45:00,2019-02-26 12:45:00,1,1326.750310715734,1325.8646976921295,1328.521536762943,1325.573440535202,sl,0.59,-73.56534065138669,-1.3288763253978062,4,london,2019
125,2019-02-26 15:15:00,2019-02-26 15:45:00,1,1324.8374184043407,1323.665779092868,1327.180697027286,1326.8881088186486,tp,0.44,87.15037822954484,1.7502745036184633,2,ny,2019
126,2019-02-26 17:45:00,2019-02-26 19:00:00,1,1327.5151931025582,1325.9000496608483,1330.7454799859781,1325.5633005976729,sl,0.33,-66.72245266121611,-1.208494833634626,5,ny,2019
127,2019-02-27 10:00:00,2019-02-27 10:30:00,-1,1325.4946103117923,1326.2610502098946,1323.9617305155875,1326.53583416619,sl,0.68,-75.56322209904262,-1.3585199008763296,2,london,2019
128,2019-02-27 13:45:00,2019-02-27 14:30:00,1,1327.2136662363,1326.3655699944518,1328.9098587199965,1326.0409685664274,sl,0.6,-74.56186019235629,-1.3827412645019956,3,ny,2019
129,2019-02-27 16:30:00,2019-02-27 18:15:00,-1,1323.4183431236575,1324.7914614050576,1320.6721065608572,1320.9326343688426,tp,0.37,89.38122392814844,1.8102655747035865,7,ny,2019
130,2019-02-28 10:00:00,2019-02-28 11:30:00,1,1323.1866558856957,1322.1931657001498,1325.1736362567874,1324.8641928904117,tp,0.52,83.59192424523131,1.6885290153060746,6,london,2019
131,2019-02-28 13:30:00,2019-02-28 14:15:00,1,1326.5346173244193,1325.4929448724497,1328.6179622283585,1325.160478453404,sl,0.5,-72.20694355076239,-1.319165989670777,3,ny,2019
132,2019-02-28 16:30:00,2019-02-28 17:00:00,-1,1317.5589665326074,1319.2171766311035,1314.2425463356155,1319.4815638244006,sl,0.31,-61.770516045588614,-1.1594413117716,2,ny,2019
133,2019-02-28 19:45:00,2019-02-28 20:30:00,1,1315.4420970472488,1314.0470009361034,1318.2322892695395,1313.7804477638297,sl,0.36,-62.33937420308895,-1.1910643791092173,3,ny,2019
134,2019-03-01 09:00:00,2019-03-01 10:00:00,-1,1309.6315279917662,1310.6559863684315,1307.5826112384357,1307.847972577955,tp,0.49,83.9642152767488,1.7409740155738314,4,london,2019
135,2019-03-01 15:15:00,2019-03-01 16:15:00,-1,1305.5484509936334,1306.919762009247,1302.8058289624062,1307.1718768108808,sl,0.37,-62.65675523815305,-1.1838494686932393,4,ny,2019
136,2019-03-01 18:45:00,2019-03-01 20:00:00,-1,1301.0744604590834,1303.0747382026407,1297.073904971969,1297.3413691190626,tp,0.25,91.5772835005198,1.8662864954853324,5,ny,2019
137,2019-03-04 10:15:00,2019-03-04 10:30:00,-1,1290.1646618067373,1291.171292838882,1288.1513997424477,1288.4605141240588,tp,0.51,83.34153181660184,1.6929218633839096,1,london,2019
138,2019-03-04 12:30:00,2019-03-04 14:15:00,-1,1286.84192854732,1287.9593690458983,1284.6070475501638,1288.2487320915816,sl,0.47,-69.40976658029017,-1.2589516363972113,7,london,2019
139,2019-03-04 16:30:00,2019-03-04 18:00:00,-1,1284.2282008903046,1286.2606656798773,1280.1632713111594,1286.5611183035796,sl,0.25,-60.07293533187567,-1.1478267300096634,6,ny,2019
140,2019-03-05 10:00:00,2019-03-05 10:15:00,-1,1284.3924995057764,1285.2641615076946,1282.64917550194,1285.5992746703769,sl,0.58,-74.05295954682656,-1.3844531044658186,1,london,2019
141,2019-03-05 12:15:00,2019-03-05 13:30:00,-1,1284.1656524937987,1285.139625604108,1282.21770627318,1285.4077754450677,sl,0.51,-66.91827051472097,-1.275315445694967,5,london,2019
142,2019-03-05 16:15:00,2019-03-05 16:45:00,-1,1284.6263255128895,1285.8963958769677,1282.086184784733,1286.1713346345512,sl,0.39,-62.98535574480546,-1.216475216932525,2,ny,2019
143,2019-03-05 19:00:00,2019-03-05 20:15:00,-1,1282.6828767348256,1284.1137541205726,1279.821121963332,1284.405380363143,sl,0.34,-60.94512336278912,-1.2038093867967152,5,ny,2019
144,2019-03-06 10:45:00,2019-03-06 12:45:00,-1,1287.2350745880071,1288.1998661282976,1285.305491507426,1285.5928529212722,tp,0.5,78.61108333674701,1.7021518101626145,8,london,2019
145,2019-03-06 16:45:00,2019-03-06 17:00:00,1,1286.0623752948718,1284.748420215911,1288.6902854527932,1284.4882530256205,sl,0.37,-60.83252396229986,-1.1980031086727048,1,ny,2019
146,2019-03-06 19:15:00,2019-03-06 19:30:00,1,1287.4533458553788,1286.2284162748647,1289.903205016407,1285.973220088218,sl,0.39,-60.4549049192651,-1.2083353938921717,1,ny,2019
147,2019-03-07 10:00:00,2019-03-07 10:15:00,-1,1282.947515813098,1284.0499725003829,1280.7426024385286,1284.3098838145409,sl,0.43,-61.591824062038086,-1.23575648563403,1,london,2019
148,2019-03-07 12:30:00,2019-03-07 14:00:00,1,1286.6443574951597,1285.7555328703893,1288.4220067447006,1285.4152675559965,sl,0.53,-68.85176677565273,-1.3828261559255144,6,london,2019
149,2019-03-07 16:45:00,2019-03-07 20:45:00,1,1285.497957068059,1283.7939284995468,1288.906014205083,1285.7297974119724,timeout,0.27,4.36968928566499,0.13605425882968558,16,ny,2019
150,2019-03-08 09:30:00,2019-03-08 09:45:00,1,1294.6279477540772,1293.491287829445,1296.901267603342,1293.1770395018452,sl,0.41,-62.357238341512456,-1.276466444175303,1,london,2019
151,2019-03-08 12:30:00,2019-03-08 15:15:00,-1,1293.5621003645422,1294.4718468277667,1291.7426074380928,1292.0060626589343,tp,0.5,74.30188528039389,1.7104080845695804,11,london,2019
152,2019-03-08 18:00:00,2019-03-08 22:00:00,1,1298.433606803595,1296.617040687898,1302.0667390349893,1299.178577712981,timeout,0.26,17.549243644035577,0.4100984285397943,16,ny,2019
153,2019-03-11 10:00:00,2019-03-11 10:15:00,-1,1295.8342427855878,1296.7516128676411,1293.999502621481,1297.0478928042005,sl,0.51,-65.46615094924897,-1.322966643839299,1,london,2019
154,2019-03-11 12:15:00,2019-03-11 14:30:00,-1,1295.60149105039,1296.4232671216,1293.95793890797,1294.2718952350938,tp,0.56,70.5373656565881,1.6179539194156043,9,london,2019
155,2019-03-11 16:30:00,2019-03-11 17:00:00,-1,1291.4733536682497,1292.9055236414918,1288.609013721766,1293.1695004825872,sl,0.33,-58.282844873135964,-1.1843194914203228,2,ny,2019
156,2019-03-11 19:15:00,2019-03-11 20:15:00,-1,1290.5322122725975,1291.7610476626596,1288.074541492473,1292.0527365995192,sl,0.38,-60.43992442302684,-1.237370228118874,4,ny,2019
157,2019-03-12 07:30:00,2019-03-12 08:00:00,1,1297.5232569940529,1296.8413463520785,1298.8870782780016,1296.554595171067,sl,0.67,-69.59034214005868,-1.42051137401428,2,london,2019
158,2019-03-12 10:30:00,2019-03-12 11:15:00,-1,1295.0733607550171,1295.9200634504018,1293.3799553642477,1296.2028130068431,sl,0.53,-63.57096934677926,-1.3339419585913401,3,london,2019
159,2019-03-12 14:00:00,2019-03-12 14:15:00,1,1297.5779464079728,1296.657029435626,1299.4197803526665,1296.3384551010804,sl,0.48,-62.85558273083676,-1.3459316573717743,1,ny,2019
160,2019-03-12 16:30:00,2019-03-12 16:45:00,1,1298.639687647457,1297.4057121132719,1301.1076387158275,1297.0608263206002,sl,0.35,-57.710146439991334,-1.2794915969702751,1,ny,2019
161,2019-03-13 14:00:00,2019-03-13 15:00:00,-1,1306.748365198046,1307.601902171592,1305.041291250954,1307.899993214422,sl,0.5,-61.08140081879901,-1.3492420973770418,4,ny,2019
162,2019-03-13 17:00:00,2019-03-13 17:45:00,-1,1307.1271638794994,1308.2826975690894,1304.8160965003194,1308.5862410480725,sl,0.37,-56.575855237201125,-1.2626868274959848,3,ny,2019
163,2019-03-14 11:15:00,2019-03-14 11:45:00,-1,1299.9951439511224,1301.0561329436741,1297.873165966019,1298.188424700075,tp,0.39,67.73205079084461,1.702863331976711,2,london,2019
164,2019-03-14 14:00:00,2019-03-14 14:45:00,1,1298.1604391827948,1297.014485063763,1300.4523474208584,1296.7112128361564,sl,0.37,-56.21137482562071,-1.2646460469663887,3,ny,2019
165,2019-03-15 04:45:00,2019-03-15 05:45:00,1,1299.1432917629268,1297.8576087229226,1301.7146578429351,1297.5787931615043,sl,0.33,-53.93845384694015,-1.2168618179931294,4,asia,2019
166,2019-03-15 08:00:00,2019-03-15 08:45:00,1,1301.173489316231,1300.2269847292027,1303.0664984902878,1299.9567442698901,sl,0.44,-56.616782039002906,-1.2855141570534419,3,london,2019
167,2019-03-15 16:00:00,2019-03-15 16:30:00,1,1305.489479812882,1304.005612488281,1308.4572144620843,1303.6695405814482,sl,0.28,-52.91829848014819,-1.2264837976152179,2,ny,2019
168,2019-03-15 18:45:00,2019-03-15 20:45:00,1,1302.7532102837301,1301.5637519087613,1305.1321270336678,1301.252313934707,sl,0.34,-53.41047586678713,-1.2618317551990919,8,ny,2019
169,2019-03-18 08:45:00,2019-03-18 09:15:00,1,1303.799509574823,1302.7230546368528,1305.952419450764,1302.4004830740255,sl,0.37,-54.35398052951186,-1.2996609996843203,2,london,2019
170,2019-03-18 11:15:00,2019-03-18 14:00:00,1,1304.9784493218824,1304.085898496682,1306.7635509722832,1303.7423045144117,sl,0.44,-57.47037152871242,-1.384957329677075,11,london,2019
