signal_id,direction,entry_bar,exit_bar,entry_price,exit_price,stop_loss,take_profit,confluence_score,exit_reason,bars_held,pnl_price,r_multiple,initial_risk
f59e4c56-4c5,SHORT,2019-02-14 13:00:00,2019-02-14 13:30:00,1304.97,1306.99,1306.99,1300.93,41.848413485328436,invalidated,2,-2.02,-1.0,2.02
248e41b8-ed3,LONG,2019-02-15 07:15:00,2019-02-15 10:00:00,1313.9,1316.22,1312.16,1317.38,49.099188239192685,time_expired,11,2.32,1.333,1.74
cb4e4af5-6de,LONG,2019-02-15 11:30:00,2019-02-15 13:15:00,1318.81,1317.02,1317.02,1322.4,38.84166413259322,invalidated,7,-1.79,-1.0,1.79
5bcc2e57-deb,LONG,2019-02-15 18:15:00,2019-02-17 23:00:00,1318.65,1320.6,1315.78,1324.38,47.34113245366177,time_expired,211,1.95,0.679,2.87
e3245071-ae9,SHORT,2019-02-18 08:15:00,2019-02-18 09:15:00,1322.18,1323.9,1323.9,1318.75,36.35484206339586,invalidated,4,-1.72,-1.0,1.72
fbc915d8-701,SHORT,2019-02-19 05:30:00,2019-02-19 08:00:00,1324.24,1325.94,1325.94,1320.83,39.48708206548103,invalidated,10,-1.7,-1.0,1.7
e708c48f-c30,LONG,2019-02-19 11:15:00,2019-02-19 13:15:00,1328.93,1331.81,1326.92,1332.96,41.5959549382933,score_decayed,8,2.88,1.433,2.01
25191590-393,LONG,2019-02-19 14:15:00,2019-02-19 20:00:00,1333.24,1338.01,1330.85,1338.01,45.224766519922056,target_reached,23,4.77,1.996,2.39
3acc525f-006,LONG,2019-02-19 21:30:00,2019-02-20 00:15:00,1341.0,1339.52,1338.38,1346.23,46.451235099290905,score_decayed,11,-1.48,-0.565,2.62
0ff841fe-fec,LONG,2019-02-20 06:30:00,2019-02-20 10:15:00,1341.44,1344.09,1339.64,1345.03,38.704407371931154,time_expired,15,2.65,1.472,1.8
54a13cc2-127,LONG,2019-02-20 12:15:00,2019-02-20 17:00:00,1343.56,1344.87,1341.48,1347.72,39.801483405970515,time_expired,19,1.31,0.63,2.08
c795b5f8-a27,SHORT,2019-02-21 17:30:00,2019-02-21 19:00:00,1327.94,1324.68,1330.84,1322.15,41.43000475827021,regime_shifted,6,3.26,1.124,2.9
a2c4ee65-292,SHORT,2019-02-21 20:00:00,2019-02-21 23:45:00,1325.82,1325.79,1328.74,1319.99,41.42857142857143,time_expired,15,0.03,0.01,2.92
f1d3b43a-7a8,LONG,2019-02-22 15:45:00,2019-02-22 19:30:00,1329.33,1329.07,1326.6,1334.79,37.19215216917672,time_expired,15,-0.26,-0.095,2.73
af12d5b5-661,SHORT,2019-02-24 23:00:00,2019-02-25 01:00:00,1327.66,1329.78,1329.78,1323.42,35.28899992948641,invalidated,8,-2.12,-1.0,2.12
a81af28b-de8,SHORT,2019-02-27 17:45:00,2019-02-27 18:00:00,1319.25,1319.33,1322.3,1313.16,41.99384745840203,regime_shifted,1,-0.08,-0.026,3.05
be0c68e6-6dc,SHORT,2019-03-01 02:45:00,2019-03-01 08:00:00,1313.24,1308.82,1315.45,1308.82,39.99923845981889,target_reached,21,4.42,2.0,2.21
7c05a528-8d3,SHORT,2019-03-01 16:30:00,2019-03-01 16:45:00,1303.33,1301.33,1306.66,1296.67,39.15040108193644,regime_shifted,1,2.0,0.601,3.33
e41be7a3-baf,SHORT,2019-03-05 07:45:00,2019-03-05 10:30:00,1285.01,1284.75,1286.69,1281.64,41.98575821503031,time_expired,11,0.26,0.155,1.68
25b50cd7-c08,SHORT,2019-03-05 15:30:00,2019-03-05 18:45:00,1283.81,1286.04,1286.83,1277.77,41.48003772720507,score_decayed,13,-2.23,-0.738,3.02
e9e47359-183,SHORT,2019-03-06 09:30:00,2019-03-06 13:15:00,1286.66,1285.89,1288.7,1282.57,38.39616991644052,score_decayed,15,0.77,0.377,2.04
553129e4-5a4,LONG,2019-03-08 11:15:00,2019-03-08 13:15:00,1293.45,1291.54,1291.54,1297.27,53.87683758173177,invalidated,8,-1.91,-1.0,1.91
b92893b2-0d5,LONG,2019-03-12 18:15:00,2019-03-12 22:00:00,1299.86,1300.95,1298.21,1303.16,36.101321872510944,time_expired,15,1.09,0.661,1.65
84603569-c37,LONG,2019-03-13 09:30:00,2019-03-13 12:30:00,1308.06,1306.28,1306.28,1311.62,42.142857142857146,invalidated,12,-1.78,-1.0,1.78
f426af2f-5f3,LONG,2019-03-13 16:30:00,2019-03-13 17:30:00,1308.12,1308.91,1306.1,1312.16,38.49381421396257,score_decayed,4,0.79,0.391,2.02
1cc0fcd5-942,LONG,2019-03-20 23:00:00,2019-03-21 01:45:00,1314.61,1317.73,1311.61,1320.61,41.853009531916626,time_expired,11,3.12,1.04,3.0
dcf55d47-48b,LONG,2019-03-21 02:45:00,2019-03-21 06:30:00,1318.27,1318.99,1316.14,1322.53,49.69618989823033,time_expired,15,0.72,0.338,2.13
5b263144-d90,SHORT,2019-03-26 17:45:00,2019-03-26 20:15:00,1315.54,1315.51,1318.23,1310.15,39.77039988618446,score_decayed,10,0.03,0.011,2.69
feff4510-df8,SHORT,2019-03-27 16:15:00,2019-03-27 16:30:00,1310.08,1310.59,1313.33,1303.57,36.580649203763805,regime_shifted,1,-0.51,-0.157,3.25
209159e9-b11,SHORT,2019-03-28 13:15:00,2019-03-28 13:30:00,1294.39,1291.32,1297.81,1287.54,49.285714285714285,regime_shifted,1,3.07,0.898,3.42
8d673ecb-a64,SHORT,2019-03-28 14:30:00,2019-03-28 14:45:00,1293.05,1294.47,1296.8,1285.55,55.714285714285715,regime_shifted,1,-1.42,-0.379,3.75
7952a3f5-037,SHORT,2019-03-28 17:00:00,2019-03-28 17:15:00,1291.9,1290.52,1295.74,1284.21,41.42857142857143,regime_shifted,1,1.38,0.359,3.84
9c628701-ef7,SHORT,2019-03-28 19:15:00,2019-03-28 19:30:00,1291.07,1291.27,1294.37,1284.46,44.16788681337904,regime_shifted,1,-0.2,-0.061,3.3
1273915f-750,SHORT,2019-03-28 20:30:00,2019-03-29 00:15:00,1290.54,1292.39,1293.16,1285.3,44.05716454830312,score_decayed,15,-1.85,-0.706,2.62
b5bb7136-67c,SHORT,2019-03-29 07:00:00,2019-03-29 09:00:00,1287.88,1290.17,1290.17,1283.29,41.84651599161248,invalidated,8,-2.29,-1.0,2.29
3a293230-266,SHORT,2019-04-01 18:30:00,2019-04-02 01:15:00,1288.09,1287.36,1290.64,1282.98,36.98674003203368,time_expired,27,0.73,0.286,2.55
76a47913-fd7,SHORT,2019-04-02 04:30:00,2019-04-02 05:30:00,1285.49,1287.27,1287.27,1281.93,38.84088998292644,invalidated,4,-1.78,-1.0,1.78
1024666c-373,LONG,2019-04-02 15:30:00,2019-04-02 18:15:00,1290.26,1290.9,1287.73,1295.31,41.65362553718859,time_expired,11,0.64,0.253,2.53
f4f96a1f-e7b,LONG,2019-04-03 06:45:00,2019-04-03 07:00:00,1292.35,1290.85,1290.85,1295.36,39.61731463676043,invalidated,1,-1.5,-1.0,1.5
145280ba-16b,LONG,2019-04-08 15:00:00,2019-04-08 15:15:00,1299.18,1297.15,1297.15,1303.24,49.285714285714285,invalidated,1,-2.03,-1.0,2.03
5b88fea3-f6d,LONG,2019-04-09 00:45:00,2019-04-09 02:45:00,1299.04,1299.03,1297.36,1302.4,39.76008563812476,score_decayed,8,-0.01,-0.006,1.68
da558e12-ea4,LONG,2019-04-09 08:15:00,2019-04-09 11:00:00,1301.61,1302.73,1299.72,1305.39,36.66924645933567,time_expired,11,1.12,0.593,1.89
0901bd7e-49e,LONG,2019-04-09 20:45:00,2019-04-10 01:30:00,1303.69,1302.31,1301.9,1307.26,38.14092222552408,time_expired,19,-1.38,-0.771,1.79
13a5997c-13c,LONG,2019-04-11 02:15:00,2019-04-11 05:00:00,1306.98,1307.36,1305.22,1310.5,36.48333571923236,time_expired,11,0.38,0.216,1.76
e9fcc95d-74e,LONG,2019-04-11 06:15:00,2019-04-11 08:00:00,1306.99,1305.64,1305.64,1309.7,37.52929010375273,invalidated,7,-1.35,-1.0,1.35
f39fde36-9bc,SHORT,2019-04-11 11:30:00,2019-04-11 12:15:00,1301.05,1298.94,1303.18,1296.79,39.63856273640548,score_decayed,3,2.11,0.991,2.13
8060d5f7-9c8,SHORT,2019-04-11 16:00:00,2019-04-11 16:15:00,1292.72,1293.4,1296.03,1286.1,49.970528979346426,regime_shifted,1,-0.68,-0.205,3.31
25c39045-d6d,SHORT,2019-04-11 19:30:00,2019-04-12 00:15:00,1291.74,1292.76,1294.68,1285.85,39.662107310469004,time_expired,19,-1.02,-0.347,2.94
b47f8109-1d1,LONG,2019-04-15 16:30:00,2019-04-15 19:15:00,1289.39,1287.87,1286.53,1295.11,38.67475391833352,time_expired,11,-1.52,-0.531,2.86
7b3dbc59-6a2,LONG,2019-04-22 03:30:00,2019-04-22 06:45:00,1278.43,1277.33,1276.65,1281.99,41.93767467569709,score_decayed,13,-1.1,-0.618,1.78
8b995121-aa6,SHORT,2019-04-23 19:15:00,2019-04-24 02:00:00,1271.05,1270.1,1273.47,1266.21,35.74342723279816,time_expired,27,0.95,0.393,2.42
2da04a3c-ba4,SHORT,2019-04-24 03:15:00,2019-04-24 04:45:00,1269.07,1269.89,1270.81,1265.59,36.43216894578567,score_decayed,6,-0.82,-0.471,1.74
b8b0ac49-b0b,LONG,2019-04-24 15:30:00,2019-04-24 17:00:00,1278.24,1275.76,1275.76,1283.2,40.09244605195323,invalidated,6,-2.48,-1.0,2.48
9cc0b818-196,LONG,2019-04-25 13:30:00,2019-04-25 16:00:00,1282.38,1279.48,1279.48,1288.17,42.142857142857146,invalidated,10,-2.9,-1.0,2.9
03af56fd-e40,SHORT,2019-04-29 14:00:00,2019-04-29 17:45:00,1278.7,1279.05,1280.61,1274.88,42.142857142857146,time_expired,15,-0.35,-0.183,1.91
aac560d0-4fa,LONG,2019-04-30 03:30:00,2019-04-30 08:15:00,1282.97,1284.21,1281.56,1285.79,44.50000500149605,time_expired,19,1.24,0.879,1.41
14310ab3-e02,SHORT,2019-05-01 07:00:00,2019-05-01 07:30:00,1279.58,1280.78,1281.1,1276.53,39.86853508889208,score_decayed,2,-1.2,-0.789,1.52
eda3f5c9-1c3,SHORT,2019-05-02 06:30:00,2019-05-02 12:15:00,1271.36,1269.62,1273.47,1267.15,41.39025957482087,time_expired,23,1.74,0.825,2.11
192aff3d-bb5,SHORT,2019-05-02 14:30:00,2019-05-02 16:00:00,1268.39,1271.16,1271.16,1262.86,39.80747521731067,invalidated,6,-2.77,-1.0,2.77
b6917ffe-f92,LONG,2019-05-05 23:45:00,2019-05-06 04:30:00,1284.15,1282.99,1281.47,1289.51,55.70495646665617,time_expired,19,-1.16,-0.433,2.68
710516f1-06c,LONG,2019-05-06 07:15:00,2019-05-06 09:30:00,1280.96,1282.13,1278.5,1285.88,39.29096824827461,score_decayed,9,1.17,0.476,2.46
b59bf70d-ce4,SHORT,2019-05-08 17:00:00,2019-05-08 19:45:00,1280.54,1280.79,1283.27,1275.09,49.285714285714285,time_expired,11,-0.25,-0.092,2.73
ca6b1eef-03a,SHORT,2019-05-09 03:30:00,2019-05-09 04:15:00,1280.85,1281.81,1282.15,1278.25,40.07100614111548,score_decayed,3,-0.96,-0.738,1.3
41582f65-ea7,LONG,2019-05-13 17:00:00,2019-05-13 17:15:00,1299.95,1300.79,1296.76,1306.33,49.39856927206569,regime_shifted,1,0.84,0.263,3.19
e805f432-e2c,LONG,2019-05-13 20:15:00,2019-05-14 00:00:00,1299.52,1302.31,1296.72,1305.12,39.94616502207935,score_decayed,15,2.79,0.996,2.8
b8291143-9ed,LONG,2019-05-14 01:00:00,2019-05-14 01:30:00,1301.31,1299.3,1299.3,1305.33,39.56871105501729,invalidated,2,-2.01,-1.0,2.01
a151477f-abe,SHORT,2019-05-16 04:15:00,2019-05-16 04:45:00,1295.98,1296.35,1297.37,1293.19,35.49476173443831,score_decayed,2,-0.37,-0.266,1.39
9c644e9a-180,SHORT,2019-05-16 10:30:00,2019-05-16 13:15:00,1294.19,1292.63,1296.11,1290.34,40.77788790766538,score_decayed,11,1.56,0.813,1.92
ebcd9f16-214,SHORT,2019-05-17 13:30:00,2019-05-17 14:45:00,1281.04,1276.62,1283.25,1276.62,49.285714285714285,target_reached,5,4.42,2.0,2.21
d87d5e87-87d,SHORT,2019-05-17 17:15:00,2019-05-17 20:00:00,1276.02,1277.7,1278.81,1270.44,36.97166807821633,time_expired,11,-1.68,-0.602,2.79
f04d615e-2ff,SHORT,2019-05-20 00:00:00,2019-05-20 01:15:00,1277.02,1278.11,1278.85,1273.36,39.39445862760009,score_decayed,5,-1.09,-0.596,1.83
b3eec013-1fa,LONG,2019-05-22 12:45:00,2019-05-22 14:00:00,1275.58,1273.77,1273.77,1279.19,41.46604074588871,invalidated,5,-1.81,-1.0,1.81
ced62327-1f9,LONG,2019-05-23 18:00:00,2019-05-23 20:45:00,1284.87,1283.3,1282.15,1290.31,41.42857142857143,time_expired,11,-1.57,-0.577,2.72
b07a9dcc-93f,LONG,2019-05-23 22:45:00,2019-05-24 04:00:00,1283.94,1283.53,1282.32,1287.17,42.26134707063154,score_decayed,21,-0.41,-0.253,1.62
16de5e48-a80,SHORT,2019-05-28 01:45:00,2019-05-28 07:00:00,1282.79,1283.98,1283.98,1280.41,44.603120123401546,invalidated,21,-1.19,-1.0,1.19
2f1e473c-b5b,LONG,2019-05-31 00:00:00,2019-05-31 03:45:00,1290.81,1291.47,1288.66,1295.12,50.11825894302677,time_expired,15,0.66,0.307,2.15
ced11b17-8b3,LONG,2019-05-31 05:45:00,2019-05-31 08:15:00,1292.46,1294.79,1290.44,1296.49,39.69107771176868,score_decayed,10,2.33,1.153,2.02
a1b59ed5-7a9,LONG,2019-05-31 13:30:00,2019-05-31 13:45:00,1297.56,1296.48,1294.73,1303.22,51.514742442725456,regime_shifted,1,-1.08,-0.382,2.83
19fcaa1d-f80,LONG,2019-05-31 14:45:00,2019-05-31 15:00:00,1302.38,1299.96,1298.39,1310.36,61.0208879127695,regime_shifted,1,-2.42,-0.607,3.99
c3eddbf6-2c7,LONG,2019-05-31 16:00:00,2019-05-31 16:15:00,1302.37,1303.5,1298.72,1309.68,41.16222197988969,regime_shifted,1,1.13,0.31,3.65
e93f5970-726,LONG,2019-05-31 17:15:00,2019-05-31 17:30:00,1305.61,1306.28,1302.02,1312.79,52.729833463533836,regime_shifted,1,0.67,0.187,3.59
5ccae2fe-579,LONG,2019-05-31 20:30:00,2019-05-31 20:45:00,1305.05,1305.3,1301.78,1311.59,39.59556367057894,regime_shifted,1,0.25,0.076,3.27
0a46ca0f-a86,LONG,2019-06-02 23:45:00,2019-06-03 05:00:00,1309.37,1312.58,1306.29,1315.53,51.16695639748831,regime_shifted,21,3.21,1.042,3.08
6a436cd5-a71,LONG,2019-06-03 06:00:00,2019-06-03 09:00:00,1311.56,1313.51,1308.77,1317.14,49.410236714741096,regime_shifted,12,1.95,0.699,2.79
78061e66-76c,LONG,2019-06-03 10:30:00,2019-06-03 13:00:00,1317.01,1314.29,1314.29,1322.44,62.857142857142854,invalidated,10,-2.72,-1.0,2.72
ce666e7f-758,LONG,2019-06-03 15:30:00,2019-06-03 15:45:00,1318.51,1319.21,1315.09,1325.36,39.59147066169798,regime_shifted,1,0.7,0.205,3.42
e312edf6-1f3,LONG,2019-06-03 16:45:00,2019-06-03 18:00:00,1320.5,1324.2,1317.36,1326.79,50.16389237045615,regime_shifted,5,3.7,1.178,3.14
52f818e6-386,LONG,2019-06-03 19:15:00,2019-06-03 19:30:00,1327.4,1325.9,1324.0,1334.2,56.32777005379099,regime_shifted,1,-1.5,-0.441,3.4
8bf95a8b-118,LONG,2019-06-03 20:30:00,2019-06-03 22:00:00,1324.9,1324.57,1321.97,1330.75,45.553294087078356,score_decayed,6,-0.33,-0.113,2.93
49121f7b-271,LONG,2019-06-05 09:30:00,2019-06-05 09:45:00,1335.89,1337.83,1332.85,1341.97,41.18935652372212,regime_shifted,1,1.94,0.638,3.04
46323966-caf,LONG,2019-06-05 10:45:00,2019-06-05 11:00:00,1338.65,1337.36,1335.56,1344.84,51.73737184292244,regime_shifted,1,-1.29,-0.417,3.09
c613c2bb-296,LONG,2019-06-05 12:00:00,2019-06-05 12:15:00,1334.47,1341.13,1331.14,1341.13,39.15479673493399,target_reached,1,6.66,2.0,3.33
af941179-b3c,SHORT,2019-06-06 00:00:00,2019-06-06 00:15:00,1329.35,1328.6,1333.68,1320.69,45.15424118070447,regime_shifted,1,0.75,0.173,4.33
968ce137-c9b,SHORT,2019-06-10 01:30:00,2019-06-10 01:45:00,1330.01,1330.19,1333.69,1322.65,38.93461430206431,regime_shifted,1,-0.18,-0.049,3.68
68ed619e-6b3,SHORT,2019-06-10 03:00:00,2019-06-10 05:45:00,1329.69,1326.95,1332.72,1323.62,41.34985358911282,time_expired,11,2.74,0.904,3.03
c1f7ec83-de2,SHORT,2019-06-10 06:45:00,2019-06-10 10:00:00,1326.81,1329.06,1329.06,1322.31,39.92857142857143,invalidated,13,-2.25,-1.0,2.25
c8ed2d33-499,SHORT,2019-06-10 12:00:00,2019-06-10 12:45:00,1326.07,1328.56,1328.56,1321.08,59.21818826081105,invalidated,3,-2.49,-1.0,2.49
40d10cf4-5c4,SHORT,2019-06-10 18:00:00,2019-06-10 23:00:00,1328.42,1328.78,1331.33,1322.61,35.96085790859405,score_decayed,20,-0.36,-0.124,2.91
9b705970-7b0,LONG,2019-06-11 15:00:00,2019-06-11 20:45:00,1326.11,1326.47,1323.36,1331.6,48.877330542303326,time_expired,23,0.36,0.131,2.75
8071dd02-bdc,LONG,2019-06-12 03:00:00,2019-06-12 05:45:00,1332.8,1335.02,1330.56,1337.28,49.285714285714285,time_expired,11,2.22,0.991,2.24
a11542ae-dfe,LONG,2019-06-12 09:15:00,2019-06-12 12:15:00,1336.55,1334.41,1334.41,1340.84,39.92857142857143,invalidated,12,-2.14,-1.0,2.14
7f95cea6-f17,LONG,2019-06-13 16:00:00,2019-06-13 18:45:00,1339.85,1341.3,1337.23,1345.1,39.27633428602528,time_expired,11,1.45,0.553,2.62
ab9a0dbc-89c,LONG,2019-06-14 02:30:00,2019-06-14 04:45:00,1347.16,1344.86,1344.86,1351.77,39.76339159309513,invalidated,9,-2.3,-1.0,2.3
7b9cab75-964,LONG,2019-06-14 13:30:00,2019-06-14 13:45:00,1349.96,1350.9,1345.86,1358.17,52.991864083722966,regime_shifted,1,0.94,0.229,4.1
73f943cb-bd5,LONG,2019-06-18 11:45:00,2019-06-18 12:15:00,1350.68,1352.01,1347.5,1357.04,42.142857142857146,regime_shifted,2,1.33,0.418,3.18
a6b59d56-79b,LONG,2019-06-18 13:15:00,2019-06-18 13:30:00,1352.05,1348.51,1348.51,1359.13,41.42857142857143,invalidated,1,-3.54,-1.0,3.54
362b878e-b1a,LONG,2019-06-21 00:45:00,2019-06-21 02:00:00,1393.13,1402.59,1388.4,1402.59,41.34029312478624,target_reached,5,9.46,2.0,4.73
281ea400-917,LONG,2019-06-21 06:00:00,2019-06-21 06:15:00,1395.91,1394.29,1389.18,1409.38,39.47279496526356,regime_shifted,1,-1.62,-0.241,6.73
aeee525f-85c,LONG,2019-06-24 00:30:00,2019-06-24 00:45:00,1405.74,1405.77,1400.05,1417.13,41.13362707405368,regime_shifted,1,0.03,0.005,5.69
ffb1dc27-97a,LONG,2019-06-24 01:45:00,2019-06-24 03:00:00,1406.53,1405.34,1400.75,1418.09,41.067836169176296,regime_shifted,5,-1.19,-0.206,5.78
aa2c59ab-cbb,LONG,2019-06-24 20:45:00,2019-06-24 22:00:00,1419.44,1418.28,1415.48,1427.36,41.42857142857143,regime_shifted,5,-1.16,-0.293,3.96
d1f6bbbc-85c,LONG,2019-06-25 05:45:00,2019-06-25 06:00:00,1423.21,1425.36,1416.32,1436.99,40.064800051197125,regime_shifted,1,2.15,0.312,6.89
6eec9d0f-32d,LONG,2019-06-25 07:00:00,2019-06-25 07:15:00,1430.81,1429.65,1423.71,1445.0,40.69051599950352,regime_shifted,1,-1.16,-0.163,7.1
ef68c884-ff8,LONG,2019-06-25 10:15:00,2019-06-25 10:30:00,1430.14,1430.28,1423.56,1443.3,40.47997158943406,regime_shifted,1,0.14,0.021,6.58
b89cb071-996,LONG,2019-06-25 11:30:00,2019-06-25 11:45:00,1428.96,1427.35,1423.13,1440.62,39.14129868085434,regime_shifted,1,-1.61,-0.276,5.83
a6114d3d-836,LONG,2019-06-25 12:45:00,2019-06-25 14:00:00,1425.44,1433.96,1419.99,1436.34,47.790876587216395,regime_shifted,5,8.52,1.563,5.45
c9d64fcb-c68,LONG,2019-06-25 16:00:00,2019-06-25 16:15:00,1429.82,1430.46,1423.43,1442.59,35.824953594819746,regime_shifted,1,0.64,0.1,6.39
122cdfd5-9d9,SHORT,2019-06-26 02:30:00,2019-06-26 02:45:00,1411.12,1407.22,1417.04,1399.27,41.3743618577141,regime_shifted,1,3.9,0.659,5.92
cddaf637-c4d,SHORT,2019-06-26 06:15:00,2019-06-26 06:30:00,1408.66,1406.73,1413.91,1398.15,48.430645704179796,regime_shifted,1,1.93,0.368,5.25
75304ea3-220,SHORT,2019-06-26 08:30:00,2019-06-26 08:45:00,1410.51,1410.39,1416.38,1398.77,48.138631059195546,regime_shifted,1,0.12,0.02,5.87
cd31638c-6bb,SHORT,2019-06-26 10:45:00,2019-06-26 11:00:00,1406.16,1402.65,1411.9,1394.69,49.59398100235336,regime_shifted,1,3.51,0.611,5.74
d58f0492-41b,LONG,2019-06-26 17:00:00,2019-06-26 17:15:00,1410.65,1412.26,1404.86,1422.23,40.862504495997435,regime_shifted,1,1.61,0.278,5.79
c0b738de-135,SHORT,2019-06-27 09:00:00,2019-06-27 11:00:00,1402.63,1405.9,1405.9,1396.08,36.30404287586476,invalidated,8,-3.27,-1.0,3.27
473eff70-296,LONG,2019-06-28 01:30:00,2019-06-28 01:45:00,1421.09,1422.27,1416.62,1430.02,40.30841478189373,regime_shifted,1,1.18,0.264,4.47
c5573ca7-8d0,LONG,2019-06-28 02:45:00,2019-06-28 05:30:00,1420.34,1415.95,1415.95,1429.12,41.42857142857143,invalidated,11,-4.39,-1.0,4.39
2dd4a287-6df,SHORT,2019-07-01 05:45:00,2019-07-01 06:00:00,1386.02,1387.11,1390.58,1376.91,53.0547559732253,regime_shifted,1,-1.09,-0.239,4.56
036c5568-935,SHORT,2019-07-01 07:00:00,2019-07-01 07:15:00,1384.93,1384.88,1389.76,1375.26,44.43092441489196,regime_shifted,1,0.05,0.01,4.83
79821798-4e1,SHORT,2019-07-01 10:15:00,2019-07-01 10:30:00,1389.51,1390.29,1394.03,1380.47,41.32447546011121,regime_shifted,1,-0.78,-0.173,4.52
7cc1663b-772,LONG,2019-07-02 18:45:00,2019-07-02 22:00:00,1408.43,1417.07,1404.11,1417.07,41.42857142857143,target_reached,13,8.64,2.0,4.32
0ea195bd-ef4,LONG,2019-07-02 23:00:00,2019-07-02 23:15:00,1425.53,1426.27,1416.94,1442.72,42.36992843774342,regime_shifted,1,0.74,0.086,8.59
e0fef2fd-a76,LONG,2019-07-03 01:15:00,2019-07-03 01:30:00,1434.68,1433.86,1426.43,1451.18,54.76668379569939,regime_shifted,1,-0.82,-0.099,8.25
b64dedce-6b9,LONG,2019-07-03 02:30:00,2019-07-03 02:45:00,1426.77,1423.38,1418.75,1442.81,45.21876662561355,regime_shifted,1,-3.39,-0.423,8.02
898e304f-3ce,LONG,2019-07-03 07:45:00,2019-07-03 11:00:00,1424.59,1424.01,1417.43,1438.91,45.61695016887414,regime_shifted,13,-0.58,-0.081,7.16
1ed48a0d-3c1,LONG,2019-07-03 12:00:00,2019-07-03 12:15:00,1416.35,1421.02,1409.2,1430.65,41.84075853256205,regime_shifted,1,4.67,0.653,7.15
aa63f36c-80c,LONG,2019-07-10 20:30:00,2019-07-11 01:15:00,1417.95,1424.43,1413.26,1427.33,50.3618658589699,time_expired,19,6.48,1.382,4.69
6cd883cd-c0f,LONG,2019-07-11 02:15:00,2019-07-11 08:00:00,1422.43,1421.52,1418.15,1430.98,40.217193996481704,time_expired,23,-0.91,-0.213,4.28
54dab69a-347,SHORT,2019-07-11 17:30:00,2019-07-11 17:45:00,1404.18,1405.51,1409.25,1394.04,41.42857142857143,regime_shifted,1,-1.33,-0.262,5.07
76cb0ae0-ea9,SHORT,2019-07-11 18:45:00,2019-07-12 00:30:00,1407.67,1405.79,1412.18,1398.65,41.24153142142904,time_expired,23,1.88,0.417,4.51
df86ca7d-778,SHORT,2019-07-12 01:30:00,2019-07-12 05:15:00,1409.07,1407.22,1412.47,1402.27,38.68193104774457,score_decayed,15,1.85,0.544,3.4
039af509-84f,LONG,2019-07-14 22:30:00,2019-07-14 23:00:00,1417.68,1414.1,1414.1,1424.84,42.076876984262654,invalidated,2,-3.58,-1.0,3.58
7b9cbb35-4a2,SHORT,2019-07-15 03:00:00,2019-07-15 08:00:00,1410.59,1414.26,1414.26,1403.25,38.031037345678946,invalidated,20,-3.67,-1.0,3.67
6218cdb6-227,LONG,2019-07-17 15:15:00,2019-07-17 18:00:00,1423.09,1423.65,1418.37,1432.53,45.788320882132446,time_expired,11,0.56,0.119,4.72
25846665-b16,LONG,2019-07-17 19:15:00,2019-07-18 00:00:00,1423.8,1425.13,1420.26,1430.88,50.1766083908112,time_expired,19,1.33,0.376,3.54
edd765b8-e0a,SHORT,2019-07-18 09:00:00,2019-07-18 11:45:00,1422.13,1421.42,1425.86,1414.68,38.82684757178775,opposing_signal,11,0.71,0.19,3.73
20202851-029,SHORT,2019-07-19 17:15:00,2019-07-19 18:00:00,1425.69,1421.05,1430.59,1415.89,49.285714285714285,regime_shifted,3,4.64,0.947,4.9
662d29d0-2d8,SHORT,2019-07-19 19:00:00,2019-07-19 19:15:00,1424.97,1426.27,1430.39,1414.13,48.5352391539692,regime_shifted,1,-1.3,-0.24,5.42
907e3242-c60,SHORT,2019-07-19 20:15:00,2019-07-22 00:00:00,1425.54,1425.83,1430.01,1416.61,39.59367490193285,time_expired,207,-0.29,-0.065,4.47
bafa4c75-e83,SHORT,2019-07-22 02:00:00,2019-07-22 02:45:00,1426.72,1427.64,1430.31,1419.54,53.154201050269165,score_decayed,3,-0.92,-0.256,3.59
1d3c43b1-1d8,SHORT,2019-07-23 05:00:00,2019-07-23 06:45:00,1416.6,1417.76,1419.54,1410.72,45.90890819413672,score_decayed,7,-1.16,-0.395,2.94
7d0b7433-659,LONG,2019-07-23 14:30:00,2019-07-23 15:00:00,1425.36,1423.96,1421.16,1433.76,41.669996468804875,score_decayed,2,-1.4,-0.333,4.2
0526bf06-23f,LONG,2019-07-24 07:45:00,2019-07-24 11:00:00,1423.63,1425.49,1420.79,1429.31,41.82520546801061,score_decayed,13,1.86,0.655,2.84
0c825dc2-075,SHORT,2019-07-25 20:00:00,2019-07-26 01:45:00,1414.35,1416.91,1418.29,1406.47,36.214675839951795,time_expired,23,-2.56,-0.65,3.94
b108e5e4-555,LONG,2019-07-30 19:30:00,2019-07-30 23:15:00,1431.0,1430.65,1428.53,1435.95,35.039591441060516,time_expired,15,-0.35,-0.142,2.47
fde851ec-07d,SHORT,2019-07-31 20:15:00,2019-07-31 20:30:00,1413.85,1413.98,1419.19,1403.16,49.285714285714285,regime_shifted,1,-0.13,-0.024,5.34
2c4fd6a8-b7c,SHORT,2019-07-31 23:30:00,2019-08-01 00:00:00,1411.89,1408.85,1416.69,1402.3,45.71842905132723,regime_shifted,2,3.04,0.633,4.8
0d353908-133,SHORT,2019-08-01 01:30:00,2019-08-01 06:15:00,1410.11,1406.99,1415.05,1400.24,40.3538471619367,time_expired,19,3.12,0.632,4.94
